"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-09-17 19:20:55 +02:00"

Year,"Country / territory of asylum/residence",Origin,"Refugees (incl. refugee-like situations)"
2015,"United States of America","Central African Rep.",211
2015,"United States of America",Canada,45
2015,"United States of America",Chile,33
2015,"United States of America",China,74020
2015,"United States of America","Côte d'Ivoire",1574
2015,"United States of America",Cameroon,4530
2015,"United States of America","Dem. Rep. of the Congo",842
2015,"United States of America",Congo,1344
2015,"United States of America",Colombia,8043
2015,"United States of America",Comoros,5
2015,"United States of America","Cabo Verde",0
2015,"United States of America","Costa Rica",174
2015,"United States of America",Cuba,476
2015,"United States of America","Cayman Islands",6
2015,"United States of America","Czech Rep.",20
2015,"United States of America",Germany,54
2015,"United States of America",Djibouti,224
2015,"United States of America",Dominica,12
2015,"United States of America",Denmark,0
2015,"United States of America","Dominican Rep.",114
2015,"United States of America",Algeria,145
2015,"United States of America",Ecuador,579
2015,"United States of America",Egypt,10852
2015,"United States of America",Eritrea,4085
2015,"United States of America",Spain,11
2015,"United States of America",Estonia,279
2015,"United States of America",Ethiopia,10566
2015,"United States of America",Finland,5
2015,"United States of America",Fiji,339
2015,"United States of America",France,24
2015,"United States of America","Micronesia (Federated States of)",0
2015,"United States of America",Gabon,45
2015,"United States of America","United Kingdom",44
2015,"United States of America",Georgia,422
2015,"United States of America",Ghana,262
2015,"United States of America",Guinea,2862
2015,"United States of America",Guadeloupe,0
2015,"United States of America",Gambia,1371
2015,"United States of America",Guinea-Bissau,24
2015,"United States of America","Equatorial Guinea",10
2015,"United States of America",Greece,22
2015,"United States of America",Grenada,23
2015,"United States of America",Guatemala,8864
2015,"United States of America",Guyana,90
2015,"United States of America","China, Hong Kong SAR",*
2015,"United States of America",Honduras,4918
2015,"United States of America",Croatia,51
2015,"United States of America",Haiti,21508
2015,"United States of America",Hungary,21
2015,"United States of America",Indonesia,3183
2015,"United States of America",India,4581
2015,"United States of America",Ireland,*
2015,"United States of America","Iran (Islamic Rep. of)",5216
2015,"United States of America",Iraq,5760
2015,"United States of America",Israel,145
2015,"United States of America",Italy,22
2015,"United States of America",Jamaica,514
2015,"United States of America",Jordan,382
2015,"United States of America",Japan,9
2015,"United States of America",Kazakhstan,628
2015,"United States of America",Kenya,2258
2015,"United States of America",Kyrgyzstan,986
2015,"United States of America",Cambodia,208
2015,"United States of America","Rep. of Korea",29
2015,"United States of America",Kuwait,107
2015,"United States of America","Lao People's Dem. Rep.",173
2015,"United States of America",Lebanon,413
2015,"United States of America",Liberia,1266
2015,"United States of America",Libya,212
2015,"United States of America","Saint Lucia",9
2015,"United States of America","Sri Lanka",1313
2015,"United States of America",Lesotho,5
2015,"United States of America",Lithuania,38
2015,"United States of America",Latvia,44
2015,"United States of America","China, Macao SAR",*
2015,"United States of America",Morocco,117
2015,"United States of America","Rep. of Moldova",1237
2015,"United States of America",Madagascar,18
2015,"United States of America",Maldives,6
2015,"United States of America",Mexico,4822
2015,"United States of America","Marshall Islands",*
2015,"United States of America","The former Yugoslav Republic of Macedonia",147
2015,"United States of America",Mali,1239
2015,"United States of America",Myanmar,1999
2015,"United States of America",Montenegro,102
2015,"United States of America",Mongolia,874
2015,"United States of America",Mozambique,*
2015,"United States of America",Mauritania,1174
2015,"United States of America",Mauritius,28
2015,"United States of America",Malawi,28
2015,"United States of America",Malaysia,103
2015,"United States of America",Namibia,47
2015,"United States of America",Niger,153
2015,"United States of America",Nigeria,908
2015,"United States of America",Nicaragua,523
2015,"United States of America",Niue,18
2015,"United States of America",Netherlands,8
2015,"United States of America",Nepal,6605
2015,"United States of America",Pakistan,3111
2015,"United States of America",Panama,23
2015,"United States of America",Peru,696
2015,"United States of America",Philippines,169
2015,"United States of America",Poland,34
2015,"United States of America","Dem. People's Rep. of Korea",19
2015,"United States of America",Portugal,9
2015,"United States of America",Paraguay,21
2015,"United States of America",Palestinian,5
2015,"United States of America",Qatar,10
2015,"United States of America",Romania,369
2015,"United States of America","Russian Federation",5905
2015,"United States of America",Rwanda,1048
2015,"United States of America","Saudi Arabia",293
2015,"United States of America",Sudan,1362
2015,"United States of America",Senegal,357
2015,"United States of America",Singapore,17
2015,"United States of America","Sierra Leone",634
2015,"United States of America","El Salvador",11273
2015,"United States of America",Somalia,2313
2015,"United States of America","Serbia and Kosovo (S/RES/1244 (1999))",1396
2015,"United States of America","South Sudan",*
2015,"United States of America",Suriname,11
2015,"United States of America",Slovakia,13
2015,"United States of America",Slovenia,5
2015,"United States of America",Sweden,8
2015,"United States of America",Swaziland,*
2015,"United States of America",Seychelles,*
2015,"United States of America","Syrian Arab Rep.",5651
2015,"United States of America","Turks and Caicos Islands",14
2015,"United States of America",Chad,390
2015,"United States of America",Togo,883
2015,"United States of America",Thailand,26
2015,"United States of America",Tajikistan,250
2015,"United States of America",Turkmenistan,221
2015,"United States of America","Trinidad and Tobago",62
2015,"United States of America",Tunisia,44
2015,"United States of America",Turkey,418
2015,"United States of America","United Rep. of Tanzania",146
2015,"United States of America",Uganda,1231
2015,"United States of America",Ukraine,1486
2015,"United States of America",Uruguay,6
2015,"United States of America",Uzbekistan,1431
2015,"United States of America","Saint Vincent and the Grenadines",31
2015,"United States of America","Venezuela (Bolivarian Republic of)",6193
2015,"United States of America","Viet Nam",266
2015,"United States of America",Stateless,703
2015,"United States of America",Various/Unknown,2903
2015,"United States of America",Yemen,457
2015,"United States of America","South Africa",62
2015,"United States of America",Zambia,54
2015,"United States of America",Zimbabwe,1316
2015,Uzbekistan,Afghanistan,106
2015,Uzbekistan,Stateless,0
2015,"Venezuela (Bolivarian Republic of)","Bolivia (Plurinational State of)",0
2015,"Venezuela (Bolivarian Republic of)",Chile,5
2015,"Venezuela (Bolivarian Republic of)",Colombia,173673
2015,"Venezuela (Bolivarian Republic of)",Cuba,0
2015,"Venezuela (Bolivarian Republic of)",Ecuador,*
2015,"Venezuela (Bolivarian Republic of)",Ghana,*
2015,"Venezuela (Bolivarian Republic of)",Haiti,15
2015,"Venezuela (Bolivarian Republic of)","Iran (Islamic Rep. of)",0
2015,"Venezuela (Bolivarian Republic of)",Iraq,*
2015,"Venezuela (Bolivarian Republic of)",Nigeria,*
2015,"Venezuela (Bolivarian Republic of)",Peru,7
2015,"Venezuela (Bolivarian Republic of)",Palestinian,*
2015,"Venezuela (Bolivarian Republic of)",Somalia,0
2015,"Venezuela (Bolivarian Republic of)","Serbia and Kosovo (S/RES/1244 (1999))",5
2015,"Venezuela (Bolivarian Republic of)",Stateless,*
2015,"Viet Nam",Stateless,0
2015,Yemen,"Dem. Rep. of the Congo",5
2015,Yemen,Djibouti,*
2015,Yemen,Egypt,15
2015,Yemen,Eritrea,1278
2015,Yemen,Ethiopia,5645
2015,Yemen,"Iran (Islamic Rep. of)",*
2015,Yemen,Iraq,3404
2015,Yemen,Jordan,11
2015,Yemen,Pakistan,0
2015,Yemen,Palestinian,482
2015,Yemen,"Saudi Arabia",6
2015,Yemen,Sudan,71
2015,Yemen,Somalia,253215
2015,Yemen,"Syrian Arab Rep.",3011
2015,Yemen,"United Rep. of Tanzania",0
2015,Yemen,Uzbekistan,*
2015,Yemen,"Viet Nam",15
2015,Yemen,Yemen,0
2015,"South Africa",Afghanistan,10
2015,"South Africa",Angola,3042
2015,"South Africa",Burundi,3819
2015,"South Africa",Benin,*
2015,"South Africa","Burkina Faso",0
2015,"South Africa",Bangladesh,861
2015,"South Africa",Bulgaria,5
2015,"South Africa",Botswana,0
2015,"South Africa","Central African Rep.",8
2015,"South Africa",China,6
2015,"South Africa","Côte d'Ivoire",48
2015,"South Africa",Cameroon,540
2015,"South Africa","Dem. Rep. of the Congo",32582
2015,"South Africa",Congo,6566
2015,"South Africa",Comoros,5
2015,"South Africa",Algeria,*
2015,"South Africa",Egypt,5
2015,"South Africa",Eritrea,2338
2015,"South Africa",Estonia,6
2015,"South Africa",Ethiopia,20324
2015,"South Africa",Gabon,*
2015,"South Africa",Ghana,16
2015,"South Africa",Guinea,*
2015,"South Africa",Gambia,0
2015,"South Africa",Guinea-Bissau,*
2015,"South Africa",Hungary,0
2015,"South Africa",India,11
2015,"South Africa",Iraq,26
2015,"South Africa",Jordan,*
2015,"South Africa",Kenya,206
2015,"South Africa",Kyrgyzstan,6
2015,"South Africa",Liberia,86
2015,"South Africa",Libya,*
2015,"South Africa","Sri Lanka",15
2015,"South Africa",Lesotho,*
2015,"South Africa",Morocco,6
2015,"South Africa",Madagascar,0
2015,"South Africa",Mali,6
2015,"South Africa",Mozambique,*
2015,"South Africa",Malawi,23
2015,"South Africa",Niger,5
2015,"South Africa",Nigeria,9
2015,"South Africa",Nepal,0
2015,"South Africa",Pakistan,37
2015,"South Africa",Philippines,0
2015,"South Africa",Palestinian,45
2015,"South Africa","Russian Federation",13
2015,"South Africa",Rwanda,1881
2015,"South Africa",Sudan,192
2015,"South Africa",Senegal,*
2015,"South Africa","Solomon Islands",10
2015,"South Africa","Sierra Leone",32
2015,"South Africa",Somalia,41458
2015,"South Africa","Serbia and Kosovo (S/RES/1244 (1999))",*
2015,"South Africa",Swaziland,10
2015,"South Africa","Syrian Arab Rep.",31
2015,"South Africa",Chad,5
2015,"South Africa",Togo,12
2015,"South Africa",Thailand,0
2015,"South Africa",Tunisia,0
2015,"South Africa",Turkey,6
2015,"South Africa","United Rep. of Tanzania",50
2015,"South Africa",Uganda,729
2015,"South Africa",Ukraine,8
2015,"South Africa",Various/Unknown,26
2015,"South Africa",Yemen,*
2015,"South Africa",Zambia,90
2015,"South Africa",Zimbabwe,6358
2015,Zambia,Angola,0
2015,Zambia,Burundi,2931
2015,Zambia,"Dem. Rep. of the Congo",19293
2015,Zambia,Eritrea,13
2015,Zambia,Ethiopia,55
2015,Zambia,Lebanon,6
2015,Zambia,Liberia,19
2015,Zambia,Palestinian,7
2015,Zambia,Rwanda,1548
2015,Zambia,Sudan,37
2015,Zambia,Somalia,2403
2015,Zambia,"Syrian Arab Rep.",6
2015,Zambia,Uganda,105
2015,Zambia,Zimbabwe,6
2015,Zimbabwe,Burundi,608
2015,Zimbabwe,"Côte d'Ivoire",10
2015,Zimbabwe,"Dem. Rep. of the Congo",5414
2015,Zimbabwe,Congo,15
2015,Zimbabwe,Egypt,*
2015,Zimbabwe,Eritrea,15
2015,Zimbabwe,Ethiopia,66
2015,Zimbabwe,Mali,*
2015,Zimbabwe,Rwanda,764
2015,Zimbabwe,Sudan,11
2015,Zimbabwe,Somalia,22
2015,Zimbabwe,"Syrian Arab Rep.",0
2015,Zimbabwe,Uganda,8
2015,Zimbabwe,Stateless,0
2015,Zimbabwe,"South Africa",*
2015,Zimbabwe,Zimbabwe,0
