"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-09-17 19:23:19 +02:00"

Year,"Country / territory of asylum/residence",Origin,"Refugees (incl. refugee-like situations)"
2010,Namibia,Kenya,
2010,Namibia,Liberia,
2010,Namibia,Nigeria,
2010,Namibia,Rwanda,84
2010,Namibia,Sudan,6
2010,Namibia,Somalia,
2010,Namibia,Chad,
2010,Namibia,"United Rep. of Tanzania",1
2010,Namibia,Uganda,3
2010,Namibia,Zambia,
2010,Namibia,Zimbabwe,28
2010,Niger,"Central African Rep.",3
2010,Niger,"Côte d'Ivoire",23
2010,Niger,Cameroon,4
2010,Niger,"Dem. Rep. of the Congo",85
2010,Niger,Congo,3
2010,Niger,Guinea,
2010,Niger,Iraq,6
2010,Niger,Liberia,2
2010,Niger,Rwanda,22
2010,Niger,Sudan,15
2010,Niger,Somalia,9
2010,Niger,Chad,140
2010,Niger,Togo,2
2010,Niger,Uganda,
2010,Nigeria,Angola,7
2010,Nigeria,Burundi,6
2010,Nigeria,Belgium,
2010,Nigeria,Benin,
2010,Nigeria,"Central African Rep.",7
2010,Nigeria,"Côte d'Ivoire",36
2010,Nigeria,Cameroon,1998
2010,Nigeria,"Dem. Rep. of the Congo",720
2010,Nigeria,Congo,4
2010,Nigeria,Eritrea,12
2010,Nigeria,Ethiopia,29
2010,Nigeria,Gabon,
2010,Nigeria,Ghana,69
2010,Nigeria,Guinea,43
2010,Nigeria,Guinea-Bissau,6
2010,Nigeria,"Equatorial Guinea",4
2010,Nigeria,Iraq,
2010,Nigeria,Liberia,5316
2010,Nigeria,Libya,1
2010,Nigeria,"Sri Lanka",16
2010,Nigeria,Mali,1
2010,Nigeria,Niger,1
2010,Nigeria,Palestinian,6
2010,Nigeria,Rwanda,36
2010,Nigeria,Sudan,154
2010,Nigeria,"Sierra Leone",58
2010,Nigeria,Somalia,20
2010,Nigeria,Chad,178
2010,Nigeria,Togo,17
2010,Nigeria,Uganda,2
2010,Nicaragua,"Central African Rep.",1
2010,Nicaragua,Congo,
2010,Nicaragua,Colombia,6
2010,Nicaragua,Cuba,6
2010,Nicaragua,Eritrea,
2010,Nicaragua,Guatemala,5
2010,Nicaragua,Honduras,28
2010,Nicaragua,India,1
2010,Nicaragua,Peru,2
2010,Nicaragua,"El Salvador",14
2010,Nicaragua,Somalia,
2010,Nicaragua,"United Rep. of Tanzania",1
2010,Netherlands,Afghanistan,6731
2010,Netherlands,Angola,1930
2010,Netherlands,Albania,36
2010,Netherlands,Andorra,1
2010,Netherlands,Argentina,1
2010,Netherlands,Armenia,1082
2010,Netherlands,Azerbaijan,1887
2010,Netherlands,Burundi,2223
2010,Netherlands,Belgium,1
2010,Netherlands,Benin,13
2010,Netherlands,"Burkina Faso",8
2010,Netherlands,Bangladesh,31
2010,Netherlands,Bulgaria,3
2010,Netherlands,Bahrain,
2010,Netherlands,"Bosnia and Herzegovina",571
2010,Netherlands,Belarus,109
2010,Netherlands,Brazil,4
2010,Netherlands,Bhutan,155
2010,Netherlands,Botswana,
2010,Netherlands,"Central African Rep.",6
2010,Netherlands,Chile,2
2010,Netherlands,China,938
2010,Netherlands,"Côte d'Ivoire",600
2010,Netherlands,Cameroon,213
2010,Netherlands,"Dem. Rep. of the Congo",998
2010,Netherlands,Congo,726
2010,Netherlands,Colombia,307
2010,Netherlands,"Cabo Verde",1
2010,Netherlands,Cuba,14
2010,Netherlands,"Czech Rep.",11
2010,Netherlands,Germany,3
2010,Netherlands,Djibouti,11
2010,Netherlands,Algeria,77
2010,Netherlands,Ecuador,5
2010,Netherlands,Egypt,46
2010,Netherlands,Eritrea,1423
2010,Netherlands,Spain,1
2010,Netherlands,Ethiopia,628
2010,Netherlands,France,1
2010,Netherlands,Gabon,3
2010,Netherlands,"United Kingdom",1
2010,Netherlands,Georgia,173
2010,Netherlands,Ghana,2
2010,Netherlands,Guinea,1009
2010,Netherlands,Gambia,19
2010,Netherlands,Guinea-Bissau,11
2010,Netherlands,Greece,1
2010,Netherlands,Guatemala,
2010,Netherlands,Honduras,6
2010,Netherlands,Croatia,45
2010,Netherlands,Haiti,2
2010,Netherlands,Hungary,2
2010,Netherlands,Indonesia,35
2010,Netherlands,India,14
2010,Netherlands,"Iran (Islamic Rep. of)",2758
2010,Netherlands,Iraq,17779
2010,Netherlands,Israel,3
2010,Netherlands,Jamaica,14
2010,Netherlands,Jordan,9
2010,Netherlands,Kazakhstan,129
2010,Netherlands,Kenya,33
2010,Netherlands,Kyrgyzstan,60
2010,Netherlands,Cambodia,31
2010,Netherlands,"Rep. of Korea",7
2010,Netherlands,Kuwait,8
2010,Netherlands,"Lao People's Dem. Rep.",17
2010,Netherlands,Lebanon,61
2010,Netherlands,Liberia,493
2010,Netherlands,Libya,303
2010,Netherlands,"Sri Lanka",649
2010,Netherlands,Latvia,3
2010,Netherlands,Morocco,15
2010,Netherlands,"Rep. of Moldova",10
2010,Netherlands,Mexico,2
2010,Netherlands,"The former Yugoslav Republic of Macedonia",13
2010,Netherlands,Mali,8
2010,Netherlands,Myanmar,632
2010,Netherlands,Mongolia,61
2010,Netherlands,Mozambique,2
2010,Netherlands,Mauritania,40
2010,Netherlands,Malawi,3
2010,Netherlands,Malaysia,2
2010,Netherlands,Namibia,3
2010,Netherlands,Niger,62
2010,Netherlands,Nigeria,203
2010,Netherlands,Netherlands,
2010,Netherlands,Nepal,299
2010,Netherlands,Pakistan,185
2010,Netherlands,Peru,9
2010,Netherlands,Philippines,15
2010,Netherlands,"Dem. People's Rep. of Korea",32
2010,Netherlands,Palestinian,26
2010,Netherlands,Romania,22
2010,Netherlands,"Russian Federation",1104
2010,Netherlands,Rwanda,554
2010,Netherlands,"Saudi Arabia",18
2010,Netherlands,Sudan,1704
2010,Netherlands,Senegal,12
2010,Netherlands,"Sierra Leone",3516
2010,Netherlands,Somalia,13736
2010,Netherlands,"Serbia and Kosovo (S/RES/1244 (1999))",1269
2010,Netherlands,Suriname,5
2010,Netherlands,Slovakia,16
2010,Netherlands,Sweden,1
2010,Netherlands,Swaziland,1
2010,Netherlands,"Syrian Arab Rep.",1186
2010,Netherlands,Chad,19
2010,Netherlands,Togo,210
2010,Netherlands,Tajikistan,43
2010,Netherlands,Turkmenistan,20
2010,Netherlands,Tunisia,42
2010,Netherlands,Turkey,684
2010,Netherlands,"United Rep. of Tanzania",8
2010,Netherlands,Uganda,171
2010,Netherlands,Ukraine,124
2010,Netherlands,"United States of America",1
2010,Netherlands,Uzbekistan,225
2010,Netherlands,"Venezuela (Bolivarian Republic of)",
2010,Netherlands,"Viet Nam",44
2010,Netherlands,Stateless,757
2010,Netherlands,Various/Unknown,3298
2010,Netherlands,Yemen,34
2010,Netherlands,"South Africa",2
2010,Netherlands,Zambia,1
2010,Netherlands,Zimbabwe,35
2010,Norway,Afghanistan,5396
2010,Norway,Angola,168
2010,Norway,Albania,57
2010,Norway,Armenia,59
2010,Norway,Azerbaijan,68
2010,Norway,Burundi,414
2010,Norway,Belgium,1
2010,Norway,Benin,3
2010,Norway,"Burkina Faso",3
2010,Norway,Bangladesh,25
2010,Norway,Bulgaria,12
2010,Norway,"Bosnia and Herzegovina",161
2010,Norway,Belarus,62
2010,Norway,"Bolivia (Plurinational State of)",
2010,Norway,"Brunei Darussalam",1
2010,Norway,Bhutan,13
2010,Norway,"Central African Rep.",1
2010,Norway,Chile,1
2010,Norway,China,407
2010,Norway,"Côte d'Ivoire",26
2010,Norway,Cameroon,34
2010,Norway,"Dem. Rep. of the Congo",279
2010,Norway,Congo,45
2010,Norway,Colombia,29
2010,Norway,"Cabo Verde",1
2010,Norway,Cuba,5
2010,Norway,"Czech Rep.",
2010,Norway,Germany,1
2010,Norway,Djibouti,
2010,Norway,Algeria,69
2010,Norway,Ecuador,3
2010,Norway,Egypt,10
2010,Norway,Eritrea,4668
2010,Norway,"Western Sahara",1
2010,Norway,Estonia,1
2010,Norway,Ethiopia,1222
2010,Norway,Fiji,1
2010,Norway,Georgia,52
2010,Norway,Ghana,2
2010,Norway,Guinea,23
2010,Norway,Gambia,5
2010,Norway,Guinea-Bissau,
2010,Norway,"Equatorial Guinea",
2010,Norway,Guatemala,7
2010,Norway,Honduras,
2010,Norway,Croatia,55
2010,Norway,Haiti,2
2010,Norway,Hungary,4
2010,Norway,Indonesia,4
2010,Norway,India,22
2010,Norway,Ireland,
2010,Norway,"Iran (Islamic Rep. of)",1193
2010,Norway,Iraq,6320
2010,Norway,Israel,8
2010,Norway,Jordan,16
2010,Norway,Kazakhstan,78
2010,Norway,Kenya,18
2010,Norway,Kyrgyzstan,24
2010,Norway,Cambodia,7
2010,Norway,"Rep. of Korea",1
2010,Norway,Kuwait,8
2010,Norway,Lebanon,45
2010,Norway,Liberia,72
2010,Norway,Libya,83
2010,Norway,"Sri Lanka",456
2010,Norway,Lithuania,1
2010,Norway,"China, Macao SAR",8
2010,Norway,Morocco,25
2010,Norway,"Rep. of Moldova",22
2010,Norway,Mexico,
2010,Norway,"The former Yugoslav Republic of Macedonia",4
2010,Norway,Mali,
2010,Norway,Myanmar,132
2010,Norway,Montenegro,3
2010,Norway,Mongolia,8
2010,Norway,Mozambique,3
2010,Norway,Mauritania,1
2010,Norway,Malawi,8
2010,Norway,Malaysia,1
2010,Norway,Namibia,2
2010,Norway,Niger,22
2010,Norway,Nigeria,65
2010,Norway,Netherlands,2
2010,Norway,Norway,
2010,Norway,Nepal,20
2010,Norway,Pakistan,257
2010,Norway,Peru,1
2010,Norway,Philippines,6
2010,Norway,Poland,1
2010,Norway,"Dem. People's Rep. of Korea",14
2010,Norway,Palestinian,
2010,Norway,Romania,16
2010,Norway,"Russian Federation",4104
2010,Norway,Rwanda,169
2010,Norway,"Saudi Arabia",1
2010,Norway,Sudan,311
2010,Norway,Senegal,1
2010,Norway,"Sierra Leone",47
2010,Norway,"El Salvador",4
2010,Norway,Somalia,7342
2010,Norway,"Serbia and Kosovo (S/RES/1244 (1999))",3116
2010,Norway,Slovakia,1
2010,Norway,"Syrian Arab Rep.",186
2010,Norway,Chad,3
2010,Norway,Togo,15
2010,Norway,Thailand,31
2010,Norway,Tajikistan,27
2010,Norway,Turkmenistan,11
2010,Norway,Tunisia,2
2010,Norway,Turkey,143
2010,Norway,"United Rep. of Tanzania",5
2010,Norway,Uganda,30
2010,Norway,Ukraine,70
2010,Norway,"United States of America",2
2010,Norway,Uzbekistan,102
2010,Norway,"Venezuela (Bolivarian Republic of)",
2010,Norway,"Viet Nam",16
2010,Norway,Stateless,1962
2010,Norway,Various/Unknown,59
2010,Norway,Yemen,108
2010,Norway,"South Africa",
2010,Norway,Zambia,1
2010,Norway,Zimbabwe,17
2010,Nepal,Afghanistan,2
2010,Nepal,Bangladesh,1
2010,Nepal,Bhutan,74536
2010,Nepal,India,
2010,Nepal,"Iran (Islamic Rep. of)",1
2010,Nepal,Iraq,3
2010,Nepal,"Sri Lanka",2
2010,Nepal,Myanmar,35
2010,Nepal,Nepal,
2010,Nepal,Pakistan,156
2010,Nepal,Somalia,72
2010,Nepal,Thailand,
2010,Nepal,Tibetan,15000
2010,"New Zealand",Afghanistan,172
2010,"New Zealand",Angola,2
2010,"New Zealand",Albania,3
2010,"New Zealand","United Arab Emirates",
2010,"New Zealand",Burundi,1
2010,"New Zealand",Bangladesh,7
2010,"New Zealand",Bulgaria,7
2010,"New Zealand",Bahrain,2
2010,"New Zealand","Bosnia and Herzegovina",
2010,"New Zealand",Belarus,3
2010,"New Zealand","Bolivia (Plurinational State of)",1
2010,"New Zealand",Brazil,1
2010,"New Zealand",Chile,6
2010,"New Zealand",China,130
2010,"New Zealand",Cameroon,4
2010,"New Zealand","Dem. Rep. of the Congo",7
2010,"New Zealand",Congo,15
2010,"New Zealand",Colombia,36
2010,"New Zealand",Cuba,4
2010,"New Zealand","Czech Rep.",66
2010,"New Zealand",Germany,
2010,"New Zealand","Dominican Rep.",2
2010,"New Zealand",Algeria,28
2010,"New Zealand",Egypt,11
2010,"New Zealand",Eritrea,8
2010,"New Zealand",Ethiopia,25
2010,"New Zealand",Fiji,6
2010,"New Zealand",Georgia,1
2010,"New Zealand",Guinea,1
2010,"New Zealand","China, Hong Kong SAR",
2010,"New Zealand",Hungary,1
2010,"New Zealand",India,12
2010,"New Zealand","Iran (Islamic Rep. of)",522
2010,"New Zealand",Iraq,267
2010,"New Zealand",Israel,4
2010,"New Zealand",Jordan,15
2010,"New Zealand",Kenya,2
2010,"New Zealand",Kyrgyzstan,9
2010,"New Zealand",Cambodia,10
2010,"New Zealand",Kiribati,1
2010,"New Zealand","Rep. of Korea",1
2010,"New Zealand",Kuwait,52
2010,"New Zealand","Lao People's Dem. Rep.",3
2010,"New Zealand",Lebanon,12
2010,"New Zealand",Liberia,5
2010,"New Zealand",Libya,8
2010,"New Zealand","Sri Lanka",232
2010,"New Zealand",Lithuania,
2010,"New Zealand","China, Macao SAR",1
2010,"New Zealand",Morocco,4
2010,"New Zealand",Madagascar,7
2010,"New Zealand",Mexico,1
2010,"New Zealand","The former Yugoslav Republic of Macedonia",1
2010,"New Zealand",Myanmar,45
2010,"New Zealand",Mongolia,5
2010,"New Zealand",Malaysia,6
2010,"New Zealand",Nigeria,3
2010,"New Zealand",Nepal,18
2010,"New Zealand",Pakistan,34
2010,"New Zealand","Papua New Guinea",1
2010,"New Zealand",Poland,
2010,"New Zealand","Dem. People's Rep. of Korea",1
2010,"New Zealand",Palestinian,11
2010,"New Zealand","Russian Federation",4
2010,"New Zealand",Rwanda,4
2010,"New Zealand","Saudi Arabia",16
2010,"New Zealand",Sudan,20
2010,"New Zealand",Singapore,
2010,"New Zealand","Solomon Islands",1
2010,"New Zealand","Sierra Leone",3
2010,"New Zealand",Somalia,67
2010,"New Zealand","Serbia and Kosovo (S/RES/1244 (1999))",5
2010,"New Zealand",Slovakia,7
2010,"New Zealand","Syrian Arab Rep.",36
2010,"New Zealand",Chad,1
2010,"New Zealand",Togo,1
2010,"New Zealand",Thailand,1
2010,"New Zealand",Tunisia,4
2010,"New Zealand",Turkey,21
2010,"New Zealand",Uganda,
2010,"New Zealand",Ukraine,1
2010,"New Zealand","Viet Nam",12
2010,"New Zealand",Samoa,
2010,"New Zealand",Stateless,4
2010,"New Zealand",Various/Unknown,111
2010,"New Zealand",Yemen,2
2010,"New Zealand","South Africa",4
2010,"New Zealand",Zambia,
2010,"New Zealand",Zimbabwe,139
2010,Oman,Iraq,71
2010,Oman,"Syrian Arab Rep.",7
2010,Pakistan,Afghanistan,1899842
2010,Pakistan,China,
2010,Pakistan,Algeria,35
2010,Pakistan,Egypt,
2010,Pakistan,Ethiopia,4
2010,Pakistan,Ghana,1
2010,Pakistan,"Iran (Islamic Rep. of)",64
2010,Pakistan,Iraq,87
2010,Pakistan,Myanmar,9
2010,Pakistan,Pakistan,
2010,Pakistan,Palestinian,5
2010,Pakistan,"Russian Federation",7
2010,Pakistan,Rwanda,6
2010,Pakistan,Sudan,1
2010,Pakistan,Somalia,537
2010,Pakistan,"Syrian Arab Rep.",8
2010,Pakistan,Turkey,6
2010,Pakistan,Uganda,1
2010,Pakistan,Uzbekistan,8
2010,Panama,Afghanistan,1
2010,Panama,Argentina,1
2010,Panama,Bangladesh,
2010,Panama,"Bosnia and Herzegovina",3
2010,Panama,Belarus,7
2010,Panama,"Bolivia (Plurinational State of)",
2010,Panama,Cameroon,5
2010,Panama,"Dem. Rep. of the Congo",4
2010,Panama,Colombia,15432
2010,Panama,"Cabo Verde",
2010,Panama,"Costa Rica",
2010,Panama,Cuba,1093
2010,Panama,Ecuador,
2010,Panama,Eritrea,
2010,Panama,Ethiopia,2
2010,Panama,Ghana,1
2010,Panama,Guatemala,11
2010,Panama,Honduras,1
2010,Panama,Croatia,3
2010,Panama,Haiti,11
2010,Panama,"Iran (Islamic Rep. of)",3
2010,Panama,Liberia,3
2010,Panama,"Sri Lanka",
2010,Panama,Lithuania,1
2010,Panama,"The former Yugoslav Republic of Macedonia",1
2010,Panama,Namibia,
2010,Panama,Nigeria,10
2010,Panama,Nicaragua,172
2010,Panama,Nepal,
2010,Panama,Panama,
2010,Panama,Peru,21
2010,Panama,Palestinian,
2010,Panama,Romania,2
2010,Panama,"Russian Federation",2
2010,Panama,Sudan,4
2010,Panama,"Sierra Leone",1
2010,Panama,"El Salvador",269
2010,Panama,Somalia,1
2010,Panama,Chad,2
2010,Panama,Ukraine,2
2010,Panama,"United States of America",1
2010,Panama,"Venezuela (Bolivarian Republic of)",3
2010,Peru,Argentina,
2010,Peru,Armenia,1
2010,Peru,Bulgaria,4
2010,Peru,"Bosnia and Herzegovina",6
2010,Peru,Belarus,1
2010,Peru,"Bolivia (Plurinational State of)",2
2010,Peru,Brazil,
2010,Peru,China,2
2010,Peru,"Côte d'Ivoire",
2010,Peru,"Dem. Rep. of the Congo",
2010,Peru,Colombia,307
2010,Peru,Cuba,593
2010,Peru,"Czech Rep.",3
2010,Peru,"Dominican Rep.",
2010,Peru,Ecuador,3
2010,Peru,France,
2010,Peru,Georgia,2
2010,Peru,Ghana,1
2010,Peru,Gambia,4
2010,Peru,Guatemala,1
2010,Peru,Haiti,10
2010,Peru,Hungary,6
2010,Peru,"Iran (Islamic Rep. of)",19
2010,Peru,Iraq,16
2010,Peru,Jordan,2
2010,Peru,Liberia,1
2010,Peru,Lithuania,1
2010,Peru,Namibia,1
2010,Peru,Niger,
2010,Peru,Nigeria,1
2010,Peru,Poland,4
2010,Peru,Palestinian,18
2010,Peru,Romania,1
2010,Peru,"Russian Federation",17
2010,Peru,"Sierra Leone",
2010,Peru,"El Salvador",
2010,Peru,Somalia,2
2010,Peru,"Serbia and Kosovo (S/RES/1244 (1999))",99
2010,Peru,"United Rep. of Tanzania",1
2010,Peru,Ukraine,2
2010,Peru,"Venezuela (Bolivarian Republic of)",13
2010,Peru,"Viet Nam",1
2010,Peru,Stateless,
2010,Peru,"South Africa",1
2010,Philippines,Afghanistan,
2010,Philippines,China,
2010,Philippines,"Dem. Rep. of the Congo",1
2010,Philippines,Eritrea,1
2010,Philippines,Ethiopia,1
2010,Philippines,"Iran (Islamic Rep. of)",25
2010,Philippines,Iraq,23
2010,Philippines,Jordan,
2010,Philippines,Japan,
2010,Philippines,"Lao People's Dem. Rep.",143
2010,Philippines,Lebanon,2
2010,Philippines,Liberia,1
2010,Philippines,"Sri Lanka",8
2010,Philippines,Myanmar,2
2010,Philippines,Nigeria,
2010,Philippines,Pakistan,1
2010,Philippines,Philippines,
2010,Philippines,Palestinian,18
2010,Philippines,Rwanda,6
2010,Philippines,"Saudi Arabia",
2010,Philippines,Sudan,1
2010,Philippines,Somalia,4
2010,Philippines,Thailand,
2010,Philippines,Turkey,
2010,Philippines,"Viet Nam",3
2010,Philippines,Stateless,3
2010,"Papua New Guinea",Afghanistan,1
2010,"Papua New Guinea",Indonesia,9689
2010,"Papua New Guinea","Sri Lanka",4
2010,"Papua New Guinea",Morocco,1
2010,"Papua New Guinea","Viet Nam",3
2010,Poland,Afghanistan,76
2010,Poland,Angola,1
2010,Poland,Albania,1
2010,Poland,Armenia,24
2010,Poland,Azerbaijan,10
2010,Poland,Burundi,
2010,Poland,Bangladesh,2
2010,Poland,Bulgaria,2
2010,Poland,"Bosnia and Herzegovina",2
2010,Poland,Belarus,177
2010,Poland,Bhutan,1
2010,Poland,China,7
2010,Poland,"Côte d'Ivoire",1
2010,Poland,Cameroon,8
2010,Poland,"Dem. Rep. of the Congo",5
2010,Poland,Congo,15
2010,Poland,Comoros,
2010,Poland,Cuba,7
2010,Poland,Djibouti,
2010,Poland,Algeria,2
2010,Poland,Egypt,
2010,Poland,Eritrea,2
2010,Poland,Ethiopia,6
2010,Poland,Georgia,11
2010,Poland,Guinea,
2010,Poland,Gambia,
2010,Poland,Guinea-Bissau,1
2010,Poland,Haiti,
2010,Poland,India,5
2010,Poland,"Iran (Islamic Rep. of)",11
2010,Poland,Iraq,111
2010,Poland,Jordan,2
2010,Poland,Kazakhstan,8
2010,Poland,Kenya,
2010,Poland,Kyrgyzstan,
2010,Poland,Cambodia,
2010,Poland,"Lao People's Dem. Rep.",2
2010,Poland,Lebanon,4
2010,Poland,Liberia,6
2010,Poland,Libya,1
2010,Poland,"Sri Lanka",55
2010,Poland,Morocco,2
2010,Poland,"Rep. of Moldova",1
2010,Poland,"The former Yugoslav Republic of Macedonia",
2010,Poland,Myanmar,1
2010,Poland,Mongolia,4
2010,Poland,Nigeria,11
2010,Poland,Nepal,7
2010,Poland,Pakistan,20
2010,Poland,Philippines,1
2010,Poland,Poland,
2010,Poland,Palestinian,13
2010,Poland,Romania,1
2010,Poland,"Russian Federation",14730
2010,Poland,Rwanda,3
2010,Poland,Sudan,13
2010,Poland,Senegal,5
2010,Poland,"Sierra Leone",4
2010,Poland,Somalia,55
2010,Poland,"Serbia and Kosovo (S/RES/1244 (1999))",4
2010,Poland,"Syrian Arab Rep.",8
2010,Poland,Togo,3
2010,Poland,Turkmenistan,5
2010,Poland,Tunisia,1
2010,Poland,Turkey,36
2010,Poland,"United Rep. of Tanzania",
2010,Poland,Uganda,1
2010,Poland,Ukraine,20
2010,Poland,"United States of America",
2010,Poland,Uzbekistan,6
2010,Poland,"Viet Nam",11
2010,Poland,Stateless,20
2010,Poland,Yemen,
2010,Poland,Zimbabwe,3
2010,Portugal,Afghanistan,6
2010,Portugal,Angola,4
2010,Portugal,"Bosnia and Herzegovina",1
2010,Portugal,Belarus,13
2010,Portugal,"Côte d'Ivoire",6
2010,Portugal,Cameroon,3
2010,Portugal,"Dem. Rep. of the Congo",33
2010,Portugal,Colombia,63
2010,Portugal,Comoros,18
2010,Portugal,Cuba,19
2010,Portugal,Algeria,1
2010,Portugal,Egypt,1
2010,Portugal,Eritrea,21
2010,Portugal,Ethiopia,3
2010,Portugal,Georgia,2
2010,Portugal,Ghana,1
2010,Portugal,Guinea,21
2010,Portugal,Gambia,1
2010,Portugal,Guinea-Bissau,6
2010,Portugal,Croatia,
2010,Portugal,Indonesia,1
2010,Portugal,India,4
2010,Portugal,"Iran (Islamic Rep. of)",6
2010,Portugal,Iraq,6
2010,Portugal,Kazakhstan,4
2010,Portugal,Kenya,
2010,Portugal,Liberia,3
2010,Portugal,"Sri Lanka",18
2010,Portugal,"The former Yugoslav Republic of Macedonia",
2010,Portugal,Myanmar,4
2010,Portugal,Mongolia,6
2010,Portugal,Mauritania,2
2010,Portugal,Nigeria,6
2010,Portugal,Nepal,1
2010,Portugal,Pakistan,2
2010,Portugal,Peru,2
2010,Portugal,Portugal,
2010,Portugal,Palestinian,2
2010,Portugal,Romania,1
2010,Portugal,"Russian Federation",7
2010,Portugal,Rwanda,2
2010,Portugal,Sudan,2
2010,Portugal,Senegal,2
2010,Portugal,"Sierra Leone",20
2010,Portugal,Somalia,24
2010,Portugal,"Serbia and Kosovo (S/RES/1244 (1999))",2
2010,Portugal,"Sao Tome and Principe",1
2010,Portugal,Togo,1
2010,Portugal,Tajikistan,
2010,Portugal,Turkey,
2010,Portugal,Uzbekistan,3
2010,Portugal,Various/Unknown,24
2010,Portugal,Yemen,
2010,Portugal,Zimbabwe,5
2010,Paraguay,"Bolivia (Plurinational State of)",
2010,Paraguay,Congo,1
2010,Paraguay,Colombia,31
2010,Paraguay,Cuba,52
2010,Paraguay,Germany,1
2010,Paraguay,"Iran (Islamic Rep. of)",1
2010,Paraguay,Iraq,6
2010,Paraguay,Philippines,
2010,Paraguay,"Russian Federation",8
2010,Paraguay,"Sierra Leone",1
2010,Paraguay,Sweden,
2010,Paraguay,"Venezuela (Bolivarian Republic of)",
2010,Paraguay,"Viet Nam",6
2010,Qatar,Iraq,38
2010,Qatar,"Sri Lanka",
2010,Qatar,Qatar,
2010,Qatar,Somalia,5
2010,Qatar,"Syrian Arab Rep.",8
2010,Romania,Afghanistan,75
2010,Romania,Angola,2
2010,Romania,Albania,
2010,Romania,Armenia,
2010,Romania,Bangladesh,1
2010,Romania,"Bosnia and Herzegovina",
2010,Romania,Belarus,1
2010,Romania,China,4
2010,Romania,"Côte d'Ivoire",3
2010,Romania,Cameroon,13
2010,Romania,"Dem. Rep. of the Congo",6
2010,Romania,Congo,36
2010,Romania,Cuba,1
2010,Romania,Djibouti,1
2010,Romania,Algeria,2
2010,Romania,Ecuador,3
2010,Romania,Egypt,10
2010,Romania,Eritrea,3
2010,Romania,Ethiopia,6
2010,Romania,Georgia,3
2010,Romania,Guinea,6
2010,Romania,India,
2010,Romania,"Iran (Islamic Rep. of)",47
2010,Romania,Iraq,483
2010,Romania,Israel,1
2010,Romania,Jordan,8
2010,Romania,Kenya,2
2010,Romania,Lebanon,7
2010,Romania,Liberia,4
2010,Romania,"Sri Lanka",3
2010,Romania,Morocco,1
2010,Romania,"Rep. of Moldova",9
2010,Romania,"The former Yugoslav Republic of Macedonia",1
2010,Romania,Myanmar,44
2010,Romania,Mongolia,
2010,Romania,Mauritania,
2010,Romania,Nigeria,5
2010,Romania,Pakistan,6
2010,Romania,Palestinian,21
2010,Romania,Romania,
2010,Romania,"Russian Federation",3
2010,Romania,Rwanda,2
2010,Romania,Sudan,12
2010,Romania,Senegal,3
2010,Romania,"Sierra Leone",4
2010,Romania,Somalia,89
2010,Romania,"Serbia and Kosovo (S/RES/1244 (1999))",20
2010,Romania,"Syrian Arab Rep.",21
2010,Romania,Chad,
2010,Romania,Tunisia,2
2010,Romania,Turkey,40
2010,Romania,Ukraine,
2010,Romania,Uzbekistan,2
2010,Romania,"Venezuela (Bolivarian Republic of)",
2010,Romania,Stateless,3
2010,Romania,Yemen,1
2010,Romania,"South Africa",1
2010,Romania,Zimbabwe,
2010,"Russian Federation",Afghanistan,1953
2010,"Russian Federation",Angola,18
2010,"Russian Federation",Armenia,
2010,"Russian Federation",Azerbaijan,17
2010,"Russian Federation",Bangladesh,3
2010,"Russian Federation",Belarus,1
2010,"Russian Federation",China,5
2010,"Russian Federation","Dem. Rep. of the Congo",14
2010,"Russian Federation",Congo,8
2010,"Russian Federation",Cuba,6
2010,"Russian Federation",Egypt,9
2010,"Russian Federation",Eritrea,11
2010,"Russian Federation",Ethiopia,11
2010,"Russian Federation",Georgia,2478
2010,"Russian Federation",Ghana,
2010,"Russian Federation",Guinea,2
2010,"Russian Federation",India,4
2010,"Russian Federation","Iran (Islamic Rep. of)",13
2010,"Russian Federation",Iraq,82
2010,"Russian Federation",Kazakhstan,3
2010,"Russian Federation",Kyrgyzstan,8
2010,"Russian Federation",Cambodia,2
2010,"Russian Federation",Kuwait,1
2010,"Russian Federation",Lebanon,3
2010,"Russian Federation",Liberia,5
2010,"Russian Federation","Sri Lanka",4
2010,"Russian Federation",Latvia,2
2010,"Russian Federation","Rep. of Moldova",4
2010,"Russian Federation",Mozambique,1
2010,"Russian Federation",Nigeria,
2010,"Russian Federation",Pakistan,3
2010,"Russian Federation","Dem. People's Rep. of Korea",14
2010,"Russian Federation",Portugal,1
2010,"Russian Federation",Palestinian,18
2010,"Russian Federation","Russian Federation",
2010,"Russian Federation",Rwanda,3
2010,"Russian Federation",Sudan,9
2010,"Russian Federation",Somalia,20
2010,"Russian Federation","Serbia and Kosovo (S/RES/1244 (1999))",1
2010,"Russian Federation","Syrian Arab Rep.",5
2010,"Russian Federation",Tajikistan,28
2010,"Russian Federation",Turkmenistan,9
2010,"Russian Federation",Turkey,
2010,"Russian Federation","United Rep. of Tanzania",1
2010,"Russian Federation",Uganda,1
2010,"Russian Federation",Ukraine,15
2010,"Russian Federation","United States of America",4
2010,"Russian Federation",Uzbekistan,95
2010,"Russian Federation","Viet Nam",4
2010,"Russian Federation",Various/Unknown,23
2010,Rwanda,Angola,3
2010,Rwanda,Burundi,341
2010,Rwanda,"Dem. Rep. of the Congo",55027
